,STAT_CDE,MGRNU,A062_KND_C,SPRT_STD_C,EVE_CDE,SPRT_HOTDI,CSS_CDE,ESB_YMD,CAE_YMD,OD_PE_CDE,GU_CDE,CTRL_YNO_C,DONG_CDE,JIBUN,RMK,NW_PE_CDE,WORK_CDE,VIEW_CDE,SPRT_MET_C,ROB_GBN_CD,TFC_BSS_CD,XGEO,SIXID,LINK_ID,HISID,CTK_MGRNU,SPRT_MGRNU,FRM_CDE,RN_CDE,MNG_AGEN,MGRNU_1,STAT_CDE_1,A057_KND_C,ASN_LENX_C,EVE_CDE_1,SNLP_KND_C,BSNLP_KND_,ESB_YMD_1,CAE_YMD_1,A062_MGRNU,SP_RN_CDE,MK_CPY,WORK_CDE_1,VIEW_CDE_1,SIXID_1,CTK_MGRNU_,ASN_MGRNU,HISID_1,A062_POS,XCE,YCE,FB_CDE,FRM_CDE_1,MNG_AGEN_1,XGEO_1,ASN_DRN,SNLP_QUA,BSNLP_QUA,field_59,field_60,field_61,field_62,field_63,field_64,field_65,field_66,field_67,field_68,field_69,field_70,field_71,field_72,field_73,gid,geometry
2726,1,02-0000018683,1,6,1,2,1152.0,20000101,20011101,340.0,650,1.0,11100,550-3도,,340,1,2,2,2,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(204127.279693583,540052.531211697,NULL),NULL,NULL),,,209858,2006-0201-030,02-018683,1.0,,,03-0000009799,1.0,3.0,6.0,1.0,2,,,,02-0000018683,2,,1,2,,2006-0201-030,03-009799,49058,,204127.279693583,540052.531211697,,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(204127.279693583,540052.531211697,204133.017522119,540054.285441925)),17.0,2,0.0,ㅼ궗599401,MULTIPOINT (127.0466503014266 37.45988153681035)
2727,1,02-0000106522,1,6,1,2,1176.0,20000101,20000101,340.0,650,1.0,10300,23도,,340,1,2,2,2,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(202638.725055524,541526.126270055,NULL),NULL,NULL),,,209863,2008-0201-006,02-106522,1.0,,,03-0000011415,1.0,3.0,9.0,1.0,2,,,,02-0000106522,2,,1,2,,2008-0201-007,03-011415,98841,,202638.725055524,541526.126270055,,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(202638.725055524,541526.126270055,202633.823304209,541533.674305167)),123.0,1,0.0,ㅼ궗584416,MULTIPOINT (127.0298305690121 37.47316423614313)
2728,1,02-0000018901,1,6,1,2,1176.0,20000101,20000101,340.0,650,1.0,10300,,,340,1,2,2,1,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(202614.266589116,541529.148181873,NULL),NULL,NULL),4059853.0,,209864,2008-0201-006,02-018901,1.0,,,03-0000010448,1.0,3.0,11.0,1.0,2,,,,02-0000018901,2,,1,2,,2008-0201-007,03-010448,98842,,202614.266589116,541529.148181873,,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(202614.266589116,541529.148181873,202605.255916629,541522.838841073)),215.0,1,0.0,ㅼ궗584416,MULTIPOINT (127.0295540788222 37.47319153335443)
2729,1,02-0000018900,1,6,1,2,1176.0,20000101,20000101,340.0,650,1.0,10300,149-1 대,,340,1,2,2,1,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(202589.391494539,541509.705902435,NULL),NULL,NULL),4059855.0,,209865,2008-0201-006,02-018900,1.0,,,03-0000034256,1.0,3.0,11.0,1.0,3,,,,02-0000018900,2,,1,2,,2008-0201-007,03-034256,98844,,202589.391494539,541509.705902435,,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(202589.391494539,541509.705902435,202595.542616477,541500.586489137)),304.0,1,0.0,ㅼ궗583416,MULTIPOINT (127.0292727995437 37.47301642644948)
2730,1,02-0000018900,1,6,1,2,1176.0,20000101,20000101,340.0,650,1.0,10300,149-1 대,,340,1,2,2,1,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(202589.391494539,541509.705902435,NULL),NULL,NULL),4059855.0,,209865,2008-0201-006,02-018900,1.0,,,03-0000027833,1.0,2.0,,1.0,7,,,,02-0000018900,2,,1,2,,2008-0201-007,03-027833,98843,,202589.391494539,541509.705902435,,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(202589.391494539,541509.705902435,202589.394362421,541509.701806675)),305.0,1,0.0,ㅼ궗583416,MULTIPOINT (127.0292727995437 37.47301642644948)
2731,1,02-0000018898,1,2,1,2,1176.0,20000101,20000101,340.0,650,1.0,10300,23-1도,,340,1,2,2,2,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(202626.640574704,541488.732705163,NULL),NULL,NULL),,,209866,2008-0201-007,02-018898,1.0,,,03-0000000809,1.0,2.0,999.0,1.0,7,,,,02-0000018898,2,,1,2,,2008-0201-007,03-000809,98846,,202626.640574704,541488.732705163,,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(202626.640574704,541488.732705163,202626.644670464,541488.735573045)),35.0,1,0.0,ㅼ궗584416,MULTIPOINT (127.0296938216834 37.47282735074416)
2732,1,02-0000131920,1,6,1,2,4693.0,20050530,20050530,340.0,650,1.0,10300,71-1도,,340,1,2,2,2,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(202469.323904749,541418.611177678,NULL),NULL,NULL),,,209867,2003-0101-047,02-131920,4.0,,,03-0000044386,1.0,3.0,7.0,1.0,2,,,,02-0000131920,2,,1,2,,2003-0101-047,03-044386,51046,,202469.323904749,541418.611177678,,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(202469.323904749,541418.611177678,202473.729147486,541413.171155948)),309.0,1,0.0,ㅼ궗582415,MULTIPOINT (127.0279151429238 37.47219598214735)
2733,1,02-0000123704,1,6,1,2,4693.0,20031231,20040731,340.0,650,1.0,10300,193-7 임,,340,1,2,2,2,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(202494.414712825,541418.755927803,NULL),NULL,NULL),4059632.0,,209868,2003-0101-027,02-123704,1.0,,,03-0000041759,1.0,2.0,,1.0,7,,,,02-0000123704,2,,1,2,,2003-0101-047,03-041759,67359,,202494.41471282503,541418.755927803,,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(202494.414712825,541418.755927803,202494.41170375,541418.759920981)),127.0,1,0.0,ㅼ궗582415,MULTIPOINT (127.0281987892388 37.47219721901125)
2734,1,02-0000123704,1,6,1,2,4693.0,20031231,20040731,340.0,650,1.0,10300,193-7 임,,340,1,2,2,2,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(202494.414712825,541418.755927803,NULL),NULL,NULL),4059632.0,,209868,2003-0101-027,02-123704,1.0,,,03-0000041758,1.0,3.0,6.0,1.0,2,,,,02-0000123704,2,,1,2,,2004-0101-093,03-041758,67358,,202494.41471282503,541418.755927803,,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(202494.414712825,541418.755927803,202490.80382268596,541423.547740863)),127.0,1,0.0,ㅼ궗582415,MULTIPOINT (127.0281987892388 37.47219721901125)
2735,1,02-0000123705,1,4,1,2,4693.0,20031231,20040731,340.0,650,1.0,10300,산70-4임,,340,1,2,2,2,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(202486.469829954,541430.105224854,NULL),NULL,NULL),4059633.0,,209869,2003-0101-027,02-123705,1.0,,,03-0000041760,1.0,2.0,,1.0,7,,,,02-0000123705,2,,1,2,,2003-0101-027,03-041760,67360,,202486.469829954,541430.105224854,,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(202486.469829954,541430.105224854,202486.472908261,541430.1012848)),308.0,1,0.0,ㅼ궗582415,MULTIPOINT (127.0281090124541 37.47229949874171)
2736,1,02-0000018903,1,6,1,2,1177.0,20050530,20050530,340.0,650,1.0,10300,산70-4임,,340,1,2,2,2,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(202393.800776135,541357.034048697,NULL),NULL,NULL),4059422.0,,209870,2004-0101-093,02-018903,4.0,,,03-0000063944,1.0,3.0,6.0,,2,,,,02-0000018903,2,,1,2,4059411.0,,03-063944,102018,,202393.80077613503,541357.034048697,,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(202393.800776135,541357.034048697,202397.49474498702,541352.305984175)),308.0,1,0.0,ㅼ궗581414,MULTIPOINT (127.0270611712669 37.471641364474)
2737,1,02-0000018903,1,6,1,2,1177.0,20050530,20050530,340.0,650,1.0,10300,산70-4임,,340,1,2,2,2,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(202393.800776135,541357.034048697,NULL),NULL,NULL),4059422.0,,209870,2004-0101-093,02-018903,4.0,,,03-0000000803,1.0,2.0,,1.0,7,,,,02-0000018903,2,,1,2,,2004-0101-093,03-000803,67362,,202393.80077613503,541357.034048697,,,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(202393.800776135,541357.034048697,202393.80378521,541357.030055519)),307.0,1,0.0,ㅼ궗581414,MULTIPOINT (127.0270611712669 37.471641364474)
