,gid,geometry
7706,다사582424,"MULTIPOLYGON (((127.0272244009534 37.47988813330536, 127.0272187220347 37.48078947221714, 127.0283497426056 37.48079399257903, 127.0283554079401 37.4798926535209, 127.0272244009534 37.47988813330536)))"
7707,다사596426,"MULTIPOLYGON (((127.0430475437881 37.4817531128889, 127.0430420545614 37.4826544535405, 127.0441731057807 37.48265882261813, 127.0441785814217 37.48175748182508, 127.0430475437881 37.4817531128889)))"
7708,다사617389,"MULTIPOLYGON (((127.0669917669056 37.44849277832699, 127.0669865715484 37.4493941269978, 127.0681171254871 37.44939826374841, 127.0681223072808 37.44849691494363, 127.0669917669056 37.44849277832699)))"
7709,다사590408,"MULTIPOLYGON (((127.0363615540525 37.46550253190037, 127.0363559877763 37.46640387418981, 127.0374867930716 37.46640830564585, 127.0374923457731 37.46550696321294, 127.0363615540525 37.46550253190037)))"
7710,다사564418,"MULTIPOLYGON (((127.0069018540925 37.47439689800043, 127.0068959322415 37.47529823504996, 127.0080268666717 37.47530294936588, 127.0080327749422 37.47440161216372, 127.0069018540925 37.47439689800043)))"
7711,다사605391,"MULTIPOLYGON (((127.0534145841466 37.45024498938557, 127.0534092255507 37.45114633614457, 127.0545398038016 37.45115060294097, 127.0545451488329 37.4502492560438, 127.0534145841466 37.45024498938557)))"
7712,다사553411,"MULTIPOLYGON (((126.9945042333591 37.46803497653464, 126.9944981640168 37.46893631285283, 126.995629000463 37.46894114513622, 126.9956350562293 37.46803980866155, 126.9945042333591 37.46803497653464)))"
7713,다사590406,"MULTIPOLYGON (((127.0363726858611 37.4636998469059, 127.0363671200807 37.46460118947243, 127.0374978982272 37.4646056206415, 127.0375034504341 37.46370427793151, 127.0363726858611 37.4636998469059)))"
7714,다사632395,"MULTIPOLYGON (((127.0839199417356 37.45396179390845, 127.0839149484982 37.45486314372168, 127.08504558723 37.45486711903144, 127.0850505669001 37.45396576908948, 127.0839199417356 37.45396179390845)))"
7715,다사618412,"MULTIPOLYGON (((127.0680030676201 37.46922790243079, 127.0679978805157 37.47012924805156, 127.0691287468132 37.47013337706202, 127.0691339203401 37.46923203130756, 127.0680030676201 37.46922790243079)))"
7716,다사569461,"MULTIPOLYGON (((127.0123045055813 37.51317776118567, 127.0122986404102 37.51407909303307, 127.0134301606838 37.51408375972032, 127.0134360122484 37.5131824277219, 127.0123045055813 37.51317776118567)))"
7717,다사596406,"MULTIPOLYGON (((127.0431572769962 37.46372627076573, 127.043151792657 37.46462761418785, 127.0442825722781 37.46463198043725, 127.0442880430438 37.46373063687376, 127.0431572769962 37.46372627076573)))"
7718,다사584410,"MULTIPOLYGON (((127.0295655132562 37.46727839950331, 127.029559865029 37.46817974064735, 127.0306906959788 37.4681842373182, 127.0306963306302 37.46728289602856, 127.0295655132562 37.46727839950331)))"
7719,다사573406,"MULTIPOLYGON (((127.0171497265382 37.46362286408235, 127.0171439300104 37.46452420415613, 127.0182747038606 37.46452881926286, 127.0182804868151 37.46362747903965, 127.0171497265382 37.46362286408235)))"
7720,다사619394,"MULTIPOLYGON (((127.0692270044343 37.45300778405424, 127.0692218350532 37.45390913230054, 127.0703524572797 37.45391324808919, 127.0703576130942 37.45301189970961, 127.0692270044343 37.45300778405424)))"
7721,다사568396,"MULTIPOLYGON (((127.0115545586165 37.45458622616755, 127.0115486968336 37.45548756687494, 127.0126793336818 37.45549223456888, 127.0126851818975 37.45459089371032, 127.0115545586165 37.45458622616755)))"
7722,다사618382,"MULTIPOLYGON (((127.0681585733756 37.44218746943442, 127.0681533931971 37.44308881920812, 127.0692838524346 37.44309294420932, 127.0692890190538 37.44219159430202, 127.0681585733756 37.44218746943442)))"
7723,다사612368,"MULTIPOLYGON (((127.0614495410512 37.42954359314836, 127.0614442827965 37.43044494405111, 127.0625745508664 37.43044913202307, 127.0625797955703 37.42954778098469, 127.0614495410512 37.42954359314836)))"
7724,다사601373,"MULTIPOLYGON (((127.0489897179576 37.43400355927953, 127.0489843094408 37.43490490797476, 127.050114642664 37.43490921551837, 127.050120037627 37.43400786668363, 127.0489897179576 37.43400355927953)))"
7725,다사561446,"MULTIPOLYGON (((127.0033420401205 37.49962006266259, 127.0033360700876 37.50052139536946, 127.0044673842215 37.50052614646167, 127.004473340657 37.49962481360101, 127.0033420401205 37.49962006266259)))"
7726,다사599376,"MULTIPOLYGON (((127.0467127717433 37.43669895687709, 127.0467073353929 37.43760030487683, 127.0478377087983 37.437604634458, 127.0478431315932 37.43670328631804, 127.0467127717433 37.43669895687709)))"
7727,다사608377,"MULTIPOLYGON (((127.056880704685 37.43763888196516, 127.0568753900976 37.43854023107589, 127.058005779211 37.43854446350849, 127.0580110802423 37.43764311426067, 127.056880704685 37.43763888196516)))"
7728,다사605388,"MULTIPOLYGON (((127.0534306585023 37.4475409482778, 127.0534253006223 37.4484422954522, 127.0545558381812 37.44844656183409, 127.0545611824984 37.44754521452153, 127.0534306585023 37.4475409482778)))"
7729,다사568443,"MULTIPOLYGON (((127.0112787724096 37.49694908957044, 127.0112728983433 37.49785042376241, 127.0124041735312 37.49785509856438, 127.0124100340018 37.49695376422109, 127.0112787724096 37.49694908957044)))"
7730,다사606397,"MULTIPOLYGON (((127.0545130750744 37.45565733534984, 127.0545077286147 37.45655868141621, 127.055638388504 37.45656293822484, 127.0556437213955 37.45566159202062, 127.0545130750744 37.45565733534984)))"
7731,다사564443,"MULTIPOLYGON (((127.0067537286631 37.49693028264415, 127.0067478002146 37.49783161622735, 127.0078790743522 37.49783633436017, 127.0078849892052 37.49693500062425, 127.0067537286631 37.49693028264415)))"
7732,다사575422,"MULTIPOLYGON (((127.0193189064077 37.47805351250313, 127.0193131329137 37.47895485065791, 127.0204441245336 37.47895944650523, 127.0204498844446 37.47805810820167, 127.0193189064077 37.47805351250313)))"
7733,다사607409,"MULTIPOLYGON (((127.0555797110194 37.46647773733214, 127.055574375277 37.46737908187468, 127.0567051982698 37.46738332951659, 127.0567105204367 37.46648198483651, 127.0555797110194 37.46647773733214)))"
7734,다사575420,"MULTIPOLYGON (((127.0193304526244 37.47625083577779, 127.0193246796446 37.47715217420976, 127.0204556440991 37.4771567697595, 127.0204614034971 37.47625543117874, 127.0193304526244 37.47625083577779)))"
7735,다사612373,"MULTIPOLYGON (((127.061423247436 37.43405034627787, 127.0614179880103 37.43495169648851, 127.0625483238431 37.43495588513877, 127.062553569715 37.43405453479247, 127.061423247436 37.43405034627787)))"
7736,다사595385,"MULTIPOLYGON (((127.0421419108177 37.44479365295476, 127.0421364180444 37.44569499914373, 127.0432669125038 37.44569937323755, 127.0432723917161 37.44479802690694, 127.0421419108177 37.44479365295476)))"
7737,다사599379,"MULTIPOLYGON (((127.0466964619659 37.43940300046093, 127.0466910248892 37.44030434804526, 127.0478214389646 37.44030867804712, 127.047826862484 37.43940733032255, 127.0466964619659 37.43940300046093)))"
7738,다사618404,"MULTIPOLYGON (((127.068044556139 37.46201713248053, 127.0680393708825 37.46291847920885, 127.0691701285775 37.46292260714991, 127.0691753002614 37.46202126028791, 127.068044556139 37.46201713248053)))"
7739,다사593384,"MULTIPOLYGON (((127.0398864694042 37.44388352657059, 127.0398809497551 37.44478487261368, 127.0410114301638 37.44478926819035, 127.0410169362527 37.4438879220049, 127.0398864694042 37.44388352657059)))"
7740,다사608408,"MULTIPOLYGON (((127.0567158423666 37.46558064001798, 127.0567105204367 37.46648198483651, 127.0578413300911 37.46648622152013, 127.057846638446 37.46558487656442, 127.0567158423666 37.46558064001798)))"
7741,다사612411,"MULTIPOLYGON (((127.0612232245061 37.46830155696134, 127.0612179561721 37.4692029019111, 127.062348807497 37.46920709571899, 127.0623540622543 37.46830575063344, 127.0612232245061 37.46830155696134)))"
7742,다사612410,"MULTIPOLYGON (((127.0612284926055 37.46740021187311, 127.0612232245061 37.46830155696134, 127.0623540622543 37.46830575063344, 127.0623593167775 37.46740440540944, 127.0612284926055 37.46740021187311)))"
7743,다사584425,"MULTIPOLYGON (((127.0294807634289 37.48079850211473, 127.029475111427 37.48169984118027, 127.030606146087 37.48170434003544, 127.0306117845039 37.48080300082425, 127.0294807634289 37.48079850211473)))"
7744,다사611401,"MULTIPOLYGON (((127.0601451931642 37.45928389671589, 127.0601399136053 37.46018524291416, 127.0612706289553 37.46018944618266, 127.0612758949434 37.45928809984829, 127.0601451931642 37.45928389671589)))"
7745,다사553457,"MULTIPOLYGON (((126.9942247636358 37.50949630362919, 126.9942186818455 37.51039763356728, 126.9953501434446 37.51040247305175, 126.995356211631 37.50950114295701, 126.9942247636358 37.50949630362919)))"
7746,다사578454,"MULTIPOLYGON (((127.0225282667402 37.50691003357775, 127.0225225258184 37.50781136774224, 127.0236539531824 37.50781593584272, 127.0236596805017 37.50691460153038, 127.0225282667402 37.50691003357775)))"
7747,다사583418,"MULTIPOLYGON (((127.0283893946484 37.4744846162621, 127.0283837308277 37.47538595615168, 127.0295146701543 37.47539046481148, 127.0295203203943 37.47448912477594, 127.0283893946484 37.4744846162621)))"
7748,다사590410,"MULTIPOLYGON (((127.0363504212523 37.46730521634068, 127.0363448544803 37.46820655835303, 127.0374756869268 37.46821099009605, 127.0374812401229 37.46730964794022, 127.0363504212523 37.46730521634068)))"
7749,다사610385,"MULTIPOLYGON (((127.0590991496412 37.44485812694674, 127.059093860282 37.44575947522377, 127.0602243583383 37.4457636871277, 127.0602296341364 37.44486233871426, 127.0590991496412 37.44485812694674)))"
7750,다사559469,"MULTIPOLYGON (((127.0009414360069 37.52034113835503, 127.0009354326322 37.52124246756311, 127.0020670591391 37.52124724387689, 127.0020730489025 37.52034591451424, 127.0009414360069 37.52034113835503)))"
7751,다사562436,"MULTIPOLYGON (((127.0045328904227 37.4906114773672, 127.0045269366396 37.49151281161461, 127.0056581150925 37.49151755033893, 127.0056640552842 37.49061621593813, 127.0045328904227 37.4906114773672)))"
7752,다사568411,"MULTIPOLYGON (((127.0114666044557 37.468106322225, 127.0114607387555 37.46900766085328, 127.012591579184 37.46901233081489, 127.012597431308 37.46811099203541, 127.0114666044557 37.468106322225)))"
7753,다사616408,"MULTIPOLYGON (((127.065762217588 37.4656142294177, 127.0657570042577 37.46651557532387, 127.0668878157866 37.46651972544122, 127.0668930155419 37.46561837940068, 127.065762217588 37.4656142294177)))"
7754,다사609409,"MULTIPOLYGON (((127.0578413300911 37.46648622152013, 127.0578360214997 37.46738756633738, 127.058966844966 37.46739179233707, 127.0589721399819 37.46649044738299, 127.0578413300911 37.46648622152013)))"
7755,다사596399,"MULTIPOLYGON (((127.0431956605326 37.4574168629327, 127.0431901779029 37.45831820732437, 127.0443208625218 37.45832257258422, 127.0443263315823 37.4574212280512, 127.0431956605326 37.4574168629327)))"
7756,다사551408,"MULTIPOLYGON (((126.9922608762847 37.46532127097291, 126.9922547806047 37.46622260739318, 126.9933855757834 37.46622746084788, 126.9933916578892 37.46532612427045, 126.9922608762847 37.46532127097291)))"
7757,다사610393,"MULTIPOLYGON (((127.0590568281713 37.45206890928657, 127.0590515369272 37.45297025645603, 127.0601821434934 37.4529744694513, 127.0601874211716 37.45207312214541, 127.0590568281713 37.45206890928657)))"
7758,다사603381,"MULTIPOLYGON (((127.0512072995505 37.44122295119416, 127.0512019162235 37.44212429906041, 127.0523323583779 37.44212858609775, 127.0523377281464 37.44122723809266, 127.0512072995505 37.44122295119416)))"
7759,다사580419,"MULTIPOLYGON (((127.0249909143638 37.47537236522785, 127.0249852095472 37.47627370453881, 127.0261161616964 37.47627824581784, 127.0261218529318 37.47537690635986, 127.0249909143638 37.47537236522785)))"
7760,다사588423,"MULTIPOLYGON (((127.0340160438098 37.47901375228793, 127.0340104466462 37.47991509221106, 127.0351414551378 37.47991954747154, 127.0351470387176 37.47901820740417, 127.0340160438098 37.47901375228793)))"
7761,다사563405,"MULTIPOLYGON (((127.0058480700634 37.46267478074246, 127.0058421380676 37.46357611944126, 127.0069728957357 37.46358084259265, 127.006978814159 37.46267950374092, 127.0058480700634 37.46267478074246)))"
7762,다사547458,"MULTIPOLYGON (((126.9874299179612 37.51036836907304, 126.9874237542733 37.51126969792524, 126.9885552278423 37.5112746025934, 126.9885613779258 37.51037327358246, 126.9874299179612 37.51036836907304)))"
7763,다사616399,"MULTIPOLYGON (((127.065809127114 37.45750211003214, 127.0658039158729 37.4584034571843, 127.0669346052486 37.45840760609241, 127.0669398029201 37.4575062588059, 127.065809127114 37.45750211003214)))"
7764,다사621414,"MULTIPOLYGON (((127.0713853334977 37.4710429484986, 127.0713801866673 37.47194429424251, 127.072511080811 37.47194839105154, 127.0725162140628 37.471047045175, 127.0713853334977 37.4710429484986)))"
7765,다사579434,"MULTIPOLYGON (((127.0237741733331 37.48888788617344, 127.0237684511135 37.48978922325812, 127.0248996067995 37.48979377757261, 127.0249053154288 37.48889244034054, 127.0237741733331 37.48888788617344)))"
7766,다사617385,"MULTIPOLYGON (((127.0670125460207 37.44488738225948, 127.0670073515889 37.44578873148397, 127.0681378512773 37.44579286769874, 127.0681430321479 37.44489151834029, 127.0670125460207 37.44488738225948)))"
7767,다사630406,"MULTIPOLYGON (((127.0816034556835 37.46386864858858, 127.0815984328515 37.46476999662094, 127.0827292204179 37.46477399498735, 127.082734229676 37.46387264682554, 127.0816034556835 37.46386864858858)))"
7768,다사627418,"MULTIPOLYGON (((127.0781503575185 37.47467275152533, 127.0781452912577 37.47557409750613, 127.0792762410851 37.47557812989957, 127.0792812937647 37.4746767837882, 127.0781503575185 37.47467275152533)))"
7769,다사561437,"MULTIPOLYGON (((127.003395758452 37.49150806206006, 127.0033897908118 37.49240939601503, 127.0045209825913 37.49241414572333, 127.0045269366396 37.49151281161461, 127.003395758452 37.49150806206006)))"
7770,다사608381,"MULTIPOLYGON (((127.0568594449153 37.44124427757744, 127.0568541293811 37.4421456261344, 127.0579845727252 37.44214985911534, 127.0579898747008 37.44124851042128, 127.0568594449153 37.44124427757744)))"
7771,다사602398,"MULTIPOLYGON (((127.0499850914448 37.45654154601295, 127.0499796904718 37.45744289138596, 127.0511103629738 37.45744719160132, 127.051115750378 37.45654584608906, 127.0499850914448 37.45654154601295)))"
7772,다사612387,"MULTIPOLYGON (((127.061349594158 37.44666923662997, 127.0613443314522 37.44757058490259, 127.0624748571017 37.4475747754525, 127.0624801062452 37.44667342704416, 127.061349594158 37.44666923662997)))"
7773,다사610405,"MULTIPOLYGON (((127.0589933176872 37.46288506618198, 127.0589880236145 37.46378641168992, 127.0601187930182 37.46379062632261, 127.0601240735177 37.46288928067819, 127.0589933176872 37.46288506618198)))"
7774,다사609404,"MULTIPOLYGON (((127.0578678695018 37.4619794953568, 127.0578625620924 37.4628808408664, 127.0589933176872 37.46288506618198, 127.058998611524 37.46198372053556, 127.0578678695018 37.4619794953568)))"
7775,다사558462,"MULTIPOLYGON (((126.9998519347767 37.51402704409811, 126.9998459196666 37.51492837412231, 127.00097745064 37.51493316019349, 127.0009834521431 37.51403183001441, 126.9998519347767 37.51402704409811)))"
7776,다사566459,"MULTIPOLYGON (((127.0089217983422 37.51136103334444, 127.0089158928776 37.512262365014, 127.0100473851533 37.51226706391419, 127.0100532770126 37.51136573209257, 127.0089217983422 37.51136103334444)))"
7777,다사561433,"MULTIPOLYGON (((127.0034196263547 37.48790272485341, 127.0034136597777 37.48880405936308, 127.0045447971933 37.48880880845639, 127.0045507501809 37.48790747379299, 127.0034196263547 37.48790272485341)))"
7778,다사569442,"MULTIPOLYGON (((127.0124158942114 37.49605242973915, 127.0124100340018 37.49695376422109, 127.013541295855 37.49695842803936, 127.0135471424696 37.49605709340646, 127.0124158942114 37.49605242973915)))"
