,gid,2030val
3222,다사651430,0.0
3223,다사623421,0.0
3224,다사655422,0.0
3225,다사649415,0.0
3226,다사582484,0.0
3227,다사646428,0.0
3228,다사612411,0.0
3229,다사620420,0.0
3230,다사578454,0.0
3231,다사589470,0.0
3232,다사598436,0.0
3233,다사638417,0.0
3234,다사612455,0.0
3235,다사595484,0.0
3236,다사598435,0.0
3237,다사604428,0.0
3238,다사621414,0.0
3239,다사632422,0.0
3240,다사653410,0.0
3241,다사627418,0.0
3242,다사595427,0.0
3243,다사600482,0.0
3244,다사632442,0.0
3245,다사606415,0.0
3246,다사642420,0.0
3247,다사601456,0.0
3248,다사593485,0.0
3249,다사613411,0.0
3250,다사633431,0.0
3251,다사637435,0.0
3252,다사642414,0.0
3253,다사604429,0.0
3254,다사612422,0.0
3255,다사569473,0.0
3256,다사639418,0.0
3257,다사601449,0.0
3258,다사620436,0.0
3259,다사573481,0.0
3260,다사634422,0.0
3261,다사624425,0.0
3262,다사634412,0.0
3263,다사628422,0.0
3264,다사591486,0.0
3265,다사613460,0.0
3266,다사644424,0.0
3267,다사634424,0.0
3268,다사567475,0.0
3269,다사644415,0.0
3270,다사588480,0.0
3271,다사611425,0.0
3272,다사577484,0.0
3273,다사607476,0.0
3274,다사642413,0.0
3275,다사639434,0.0
3276,다사642437,0.0
3277,다사622429,0.0
3278,다사619448,0.0
3279,다사636441,0.0
3280,다사618445,0.0
3281,다사649404,0.0
3282,다사616469,0.0
3283,다사621423,0.0
3284,다사576476,0.0
3285,다사642431,0.0
3286,다사632432,0.0
3287,다사635422,0.0
3288,다사609424,0.0
3289,다사644422,0.0
3290,다사570479,0.0
3291,다사604413,0.0
3292,다사614420,0.0
3293,다사579450,0.0
3294,다사604442,0.0
3295,다사640433,0.0
3296,다사620448,0.0
3297,다사609432,0.0
3298,다사587479,0.0
3299,다사644423,0.0
3300,다사579480,0.0
3301,다사651426,0.0
3302,다사621440,0.0
3303,다사657411,0.0
3304,다사624448,0.0
3305,다사626418,0.0
3306,다사604454,0.0
3307,다사621436,0.0
3308,다사635419,0.0
3309,다사637444,0.0
3310,다사603477,0.0
3311,다사610431,0.0
3312,다사616462,0.0
3313,다사616442,0.0
3314,다사632433,0.0
3315,다사609459,0.0
3316,다사615453,0.0
3317,다사664413,0.0
3318,다사656411,0.0
3319,다사639439,0.0
3320,다사619442,0.0
3321,다사644436,0.0
3322,다사656420,0.0
3323,다사613455,0.0
3324,다사613422,0.0
3325,다사597424,0.0
3326,다사609456,0.0
3327,다사593486,0.0
3328,다사616473,0.0
3329,다사615417,0.0
3330,다사614469,0.0
3331,다사630446,0.0
3332,다사636444,0.0
3333,다사576484,0.0
3334,다사622431,0.0
3335,다사606425,0.0
3336,다사595476,0.0
3337,다사658425,0.0
3338,다사648427,0.0
3339,다사608429,0.0
3340,다사657407,0.0
3341,다사650425,0.0
3342,다사615432,0.0
3343,다사605415,0.0
3344,다사645424,0.0
3345,다사596481,0.0
3346,다사644434,0.0
3347,다사652432,0.0
3348,다사577483,0.0
3349,다사626419,0.0
3350,다사603419,0.0
3351,다사615436,0.0
3352,다사643412,0.0
3353,다사578484,0.0
3354,다사568479,0.0
3355,다사636440,0.0
3356,다사644438,0.0
3357,다사609412,0.0
3358,다사663415,0.0
3359,다사577458,0.0
3360,다사618451,0.0
3361,다사599428,0.0
3362,다사633424,0.0
3363,다사656405,0.0
3364,다사592471,0.0
3365,다사579451,0.0
3366,다사589478,0.0
3367,다사621422,0.0
3368,다사642418,0.0
3369,다사627446,0.0
3370,다사616435,0.0
3371,다사612458,0.0
3372,다사621420,0.0
3373,다사655428,0.0
3374,다사615416,0.0
3375,다사587475,0.0
3376,다사641432,0.0
3377,다사645426,0.0
3378,다사612425,0.0
3379,다사586483,0.0
3380,다사643405,0.0
3381,다사617414,0.0
3382,다사622427,0.0
3383,다사583468,0.0
3384,다사619428,0.0
3385,다사660402,0.0
3386,다사598480,0.0
3387,다사640437,0.0
3388,다사657401,0.0
3389,다사575461,0.0
3390,다사601426,0.0
3391,다사657427,0.0
3392,다사661407,0.0
3393,다사605431,0.0
3394,다사583476,0.0
3395,다사630440,0.0
3396,다사589473,0.0
3397,다사616453,0.0
3398,다사580476,0.0
3399,다사591485,0.0
3400,다사615474,0.0
3401,다사583475,0.0
3402,다사606435,0.0
3403,다사602409,0.0
3404,다사643437,0.0
3405,다사566473,0.0
3406,다사624431,0.0
3407,다사599481,0.0
3408,다사624433,0.0
3409,다사584468,0.0
3410,다사629441,0.0
3411,다사608460,0.0
3412,다사607453,0.0
3413,다사619437,0.0
3414,다사661404,0.0
3415,다사613456,0.0
3416,다사662416,0.0
3417,다사616457,0.0
3418,다사644412,0.0
3419,다사624423,0.0
3420,다사610411,0.0
3421,다사610417,0.0
3422,다사609461,0.0
3423,다사607436,0.0
3424,다사639403,0.0
3425,다사620417,0.0
3426,다사629440,0.0
3427,다사638421,0.0
3428,다사662404,0.0
3429,다사576464,0.0
3430,다사631443,0.0
3431,다사609433,0.0
3432,다사617426,0.0
3433,다사582445,0.0
3434,다사601457,0.0
3435,다사606472,0.0
3436,다사635424,0.0
3437,다사663410,0.0
3438,다사600454,0.0
3439,다사592442,0.0
3440,다사634418,0.0
3441,다사653432,0.0
3442,다사613435,0.0
3443,다사587474,0.0
3444,다사641421,0.0
3445,다사597482,0.0
3446,다사609426,0.0
3447,다사658401,0.0
3448,다사603436,0.0
3449,다사615472,0.0
3450,다사619414,0.0
3451,다사581484,0.0
3452,다사587486,0.0
3453,다사614460,0.0
3454,다사618448,0.0
3455,다사627440,0.0
3456,다사641400,0.0
3457,다사659410,0.0
3458,다사650402,0.0
3459,다사645412,0.0
3460,다사565475,0.0
3461,다사659419,0.0
3462,다사667408,0.0
3463,다사588464,0.0
3464,다사615419,0.0
3465,다사641438,0.0
3466,다사660406,0.0
3467,다사597420,0.0
3468,다사618421,0.0
3469,다사624434,0.0
3470,다사580474,0.0
3471,다사634423,0.0
3472,다사636423,0.0
3473,다사645399,0.0
3474,다사648435,0.0
3475,다사652435,0.0
3476,다사598437,0.0
3477,다사577481,0.0
3478,다사602466,0.0
3479,다사590482,0.0
3480,다사648412,0.0
3481,다사595485,0.0
3482,다사642433,0.0
3483,다사581475,0.0
3484,다사611420,0.0
3485,다사636443,0.0
3486,다사647420,0.0
3487,다사609437,0.0
3488,다사609423,0.0
3489,다사647427,0.0
3490,다사657424,0.0
3491,다사614411,0.0
3492,다사649427,0.0
3493,다사582444,0.0
3494,다사619421,0.0
3495,다사601436,0.0
3496,다사653409,0.0
3497,다사661412,0.0
3498,다사659422,0.0
3499,다사662413,0.0
3500,다사633444,0.0
3501,다사626436,0.0
3502,다사615421,0.0
3503,다사632417,0.0
3504,다사608477,0.0
3505,다사641419,0.0
3506,다사622435,0.0
3507,다사617418,0.0
3508,다사659407,0.0
3509,다사642432,0.0
3510,다사622430,0.0
3511,다사629447,0.0
3512,다사639412,0.0
3513,다사654431,0.0
3514,다사585484,0.0
3515,다사632445,0.0
3516,다사593475,0.0
3517,다사601482,0.0
3518,다사641437,0.0
3519,다사581486,0.0
3520,다사584437,0.0
3521,다사574471,0.0
3522,다사642419,0.0
3523,다사647413,0.0
3524,다사583484,0.0
3525,다사590484,0.0
3526,다사606433,0.0
3527,다사595430,0.0
3528,다사623436,0.0
3529,다사648407,0.0
3530,다사607416,0.0
3531,다사660407,0.0
3532,다사658406,0.0
3533,다사580486,0.0
3534,다사620449,0.0
3535,다사639405,0.0
3536,다사640435,0.0
3537,다사657409,0.0
3538,다사602479,0.0
3539,다사643398,0.0
3540,다사617459,0.0
3541,다사620447,0.0
3542,다사618462,0.0
3543,다사623423,0.0
3544,다사616470,0.0
3545,다사659411,0.0
3546,다사612460,0.0
3547,다사622445,0.0
3548,다사609417,0.0
3549,다사632441,0.0
3550,다사612471,0.0
3551,다사652420,0.0
3552,다사645422,0.0
3553,다사607463,0.0
3554,다사642400,0.0
3555,다사593483,0.0
3556,다사643439,0.0
3557,다사620438,0.0
3558,다사620415,0.0
3559,다사609430,0.0
3560,다사658409,0.0
3561,다사612469,0.0
3562,다사661416,0.0
3563,다사666411,0.0
3564,다사587480,0.0
3565,다사605442,0.0
3566,다사603480,0.0
3567,다사644407,0.0
3568,다사628445,0.0
3569,다사604477,0.0
3570,다사664407,0.0
3571,다사601435,0.0
3572,다사576481,0.0
3573,다사658421,0.0
3574,다사636420,0.0
3575,다사589483,0.0
3576,다사599427,0.0
3577,다사609464,0.0
3578,다사621416,0.0
3579,다사589463,0.0
3580,다사654412,0.0
3581,다사591445,0.0
3582,다사617413,0.0
3583,다사588486,0.0
3584,다사615434,0.0
3585,다사626444,0.0
3586,다사604419,0.0
3587,다사599454,0.0
3588,다사599426,0.0
3589,다사619417,0.0
3590,다사652434,0.0
3591,다사643420,0.0
3592,다사627442,0.0
3593,다사659414,0.0
3594,다사610455,0.0
3595,다사602428,0.0
3596,다사605438,0.0
3597,다사648421,0.0
3598,다사586480,0.0
3599,다사614440,0.0
3600,다사594436,0.0
3601,다사614417,0.0
3602,다사630432,0.0
3603,다사616454,0.0
3604,다사605479,0.0
3605,다사614435,0.0
3606,다사652425,0.0
3607,다사598482,0.0
3608,다사611412,0.0
3609,다사635443,0.0
3610,다사622428,0.0
3611,다사618422,0.0
3612,다사605469,0.0
3613,다사623425,0.0
3614,다사643426,0.0
3615,다사597425,0.0
3616,다사571481,0.0
3617,다사606453,0.0
3618,다사634421,0.0
3619,다사595468,0.0
3620,다사650437,0.0
3621,다사620422,0.0
3622,다사603473,0.0
3623,다사627433,0.0
3624,다사606416,0.0
3625,다사625431,0.0
3626,다사592482,0.0
3627,다사612420,0.0
3628,다사596447,0.0
3629,다사661409,0.0
3630,다사596424,0.0
3631,다사608464,0.0
3632,다사641431,0.0
3633,다사618449,0.0
3634,다사606419,0.0
3635,다사651428,0.0
3636,다사652429,0.0
3637,다사610426,0.0
3638,다사652427,0.0
3639,다사602413,0.0
3640,다사640441,0.0
3641,다사610432,0.0
3642,다사620441,0.0
3643,다사622419,0.0
3644,다사600436,0.0
3645,다사572480,0.0
3646,다사626445,0.0
3647,다사657422,0.0
3648,다사613430,0.0
3649,다사607469,0.0
3650,다사647422,0.0
3651,다사628421,0.0
3652,다사637423,0.0
3653,다사580483,0.0
3654,다사647400,0.0
3655,다사607468,0.0
3656,다사611444,0.0
3657,다사586434,0.0
3658,다사607454,0.0
3659,다사610459,0.0
3660,다사608453,0.0
3661,다사590455,0.0
3662,다사610473,0.0
3663,다사634441,0.0
3664,다사626421,0.0
3665,다사601455,0.0
3666,다사582485,0.0
3667,다사621442,0.0
3668,다사570471,0.0
3669,다사639421,0.0
3670,다사660403,0.0
3671,다사585486,0.0
3672,다사617420,0.0
3673,다사604412,0.0
3674,다사568472,0.0
3675,다사662418,0.0
3676,다사575476,0.0
3677,다사599480,0.0
3678,다사664410,0.0
3679,다사654429,0.0
3680,다사586432,0.0
3681,다사631430,0.0
3682,다사643397,0.0
3683,다사627424,0.0
3684,다사606462,0.0
3685,다사614453,0.0
3686,다사607433,0.0
3687,다사613440,0.0
3688,다사658405,0.0
3689,다사609453,0.0
3690,다사577486,0.0
3691,다사609418,0.0
3692,다사617452,0.0
3693,다사658412,0.0
3694,다사658417,0.0
3695,다사639406,0.0
3696,다사584485,0.0
3697,다사607426,0.0
3698,다사618456,0.0
3699,다사614419,0.0
3700,다사629422,0.0
3701,다사650408,0.0
3702,다사604468,0.0
3703,다사645425,0.0
3704,다사653411,0.0
3705,다사589477,0.0
3706,다사660400,0.0
3707,다사657426,0.0
3708,다사637418,0.0
3709,다사640406,0.0
3710,다사659406,0.0
3711,다사607423,0.0
3712,다사599461,0.0
3713,다사646438,0.0
3714,다사624444,0.0
3715,다사614455,0.0
3716,다사614433,0.0
3717,다사598483,0.0
3718,다사650424,0.0
3719,다사652423,0.0
3720,다사649429,0.0
3721,다사596423,0.0
3722,다사607415,0.0
3723,다사597444,0.0
3724,다사634420,0.0
3725,다사584484,0.0
3726,다사619419,0.0
3727,다사649420,0.0
3728,다사587476,0.0
3729,다사568478,0.0
3730,다사566474,0.0
3731,다사575485,0.0
3732,다사659420,0.0
3733,다사619423,0.0
3734,다사589462,0.0
3735,다사589482,0.0
3736,다사592481,0.0
3737,다사599479,0.0
3738,다사615461,0.0
3739,다사598484,0.0
3740,다사653428,0.0
3741,다사617465,0.0
3742,다사617447,0.0
3743,다사606476,0.0
3744,다사643403,0.0
3745,다사607411,0.0
3746,다사614416,0.0
3747,다사636417,0.0
3748,다사610422,0.0
3749,다사613457,0.0
3750,다사641422,0.0
3751,다사578481,0.0
3752,다사650422,0.0
3753,다사612424,0.0
3754,다사627444,0.0
3755,다사588446,0.0
3756,다사616452,0.0
3757,다사614470,0.0
3758,다사625427,0.0
3759,다사653426,0.0
3760,다사639432,0.0
3761,다사604469,0.0
3762,다사611426,0.0
3763,다사664405,0.0
3764,다사613415,0.0
3765,다사650428,0.0
3766,다사609434,0.0
3767,다사612456,0.0
3768,다사643424,0.0
3769,다사640432,0.0
3770,다사627429,0.0
3771,다사637443,0.0
3772,다사639435,0.0
3773,다사590485,0.0
3774,다사636414,0.0
3775,다사598446,0.0
3776,다사589445,0.0
3777,다사610414,0.0
3778,다사637422,0.0
3779,다사607452,0.0
3780,다사618430,0.0
3781,다사637442,0.0
3782,다사612416,0.0
3783,다사628446,0.0
3784,다사642412,0.0
3785,다사572473,0.0
3786,다사653420,0.0
3787,다사596472,0.0
3788,다사610418,0.0
3789,다사627448,0.0
3790,다사640443,0.0
3791,다사621415,0.0
3792,다사665413,0.0
3793,다사663412,0.0
3794,다사645434,0.0
3795,다사574477,0.0
3796,다사660405,0.0
3797,다사616413,0.0
3798,다사662407,0.0
3799,다사643418,0.0
3800,다사653403,0.0
3801,다사650420,0.0
3802,다사657404,0.0
3803,다사581445,0.0
3804,다사619416,0.0
3805,다사656416,0.0
3806,다사634442,0.0
3807,다사623444,0.0
3808,다사633422,0.0
3809,다사605426,0.0
3810,다사589464,0.0
3811,다사644420,0.0
3812,다사622414,0.0
3813,다사630420,0.0
3814,다사603455,0.0
3815,다사641430,0.0
3816,다사612423,0.0
3817,다사635426,0.0
3818,다사611434,0.0
3819,다사664408,0.0
3820,다사594449,0.0
3821,다사613470,0.0
3822,다사616416,0.0
3823,다사631445,0.0
3824,다사607461,0.0
3825,다사608431,0.0
3826,다사572483,0.0
3827,다사618435,0.0
3828,다사649426,0.0
3829,다사605413,0.0
3830,다사641439,0.0
3831,다사616417,0.0
3832,다사601413,0.0
3833,다사596484,0.0
3834,다사645413,0.0
3835,다사635417,0.0
3836,다사590448,0.0
3837,다사624422,0.0
3838,다사604411,0.0
3839,다사644411,0.0
3840,다사590486,0.0
3841,다사598455,0.0
3842,다사662408,0.0
3843,다사609428,0.0
3844,다사596443,0.0
3845,다사617422,0.0
3846,다사648437,0.0
3847,다사621449,0.0
3848,다사598479,0.0
3849,다사610421,0.0
3850,다사650435,0.0
3851,다사653434,0.0
3852,다사612457,0.0
3853,다사602436,0.0
3854,다사580447,0.0
3855,다사575475,0.0
3856,다사623427,0.0
3857,다사615420,0.0
3858,다사660404,0.0
3859,다사594485,0.0
3860,다사576480,0.0
3861,다사578458,0.0
3862,다사593474,0.0
3863,다사625422,0.0
3864,다사642406,0.0
3865,다사616433,0.0
3866,다사601451,0.0
3867,다사613418,0.0
3868,다사643401,0.0
3869,다사589471,0.0
3870,다사631431,0.0
3871,다사617435,0.0
3872,다사625421,0.0
3873,다사650407,0.0
3874,다사644406,0.0
3875,다사645403,0.0
3876,다사616430,0.0
3877,다사620425,0.0
3878,다사619443,0.0
3879,다사586485,0.0
3880,다사612421,0.0
3881,다사609420,0.0
3882,다사578474,0.0
3883,다사639407,0.0
3884,다사629446,0.0
3885,다사608463,0.0
3886,다사648430,0.0
3887,다사643406,0.0
3888,다사613424,0.0
3889,다사660417,0.0
3890,다사617456,0.0
3891,다사635425,0.0
3892,다사617446,0.0
3893,다사632421,0.0
3894,다사623429,0.0
3895,다사608415,0.0
3896,다사617462,0.0
3897,다사625428,0.0
3898,다사637430,0.0
3899,다사603469,0.0
3900,다사587445,0.0
3901,다사589485,0.0
3902,다사595472,0.0
3903,다사634445,0.0
3904,다사577485,0.0
3905,다사606411,0.0
3906,다사582486,0.0
3907,다사597449,0.0
3908,다사607477,0.0
3909,다사655403,0.0
3910,다사624435,0.0
3911,다사626434,0.0
3912,다사615470,0.0
3913,다사612413,0.0
3914,다사630441,0.0
3915,다사598475,0.0
3916,다사664406,0.0
3917,다사608418,0.0
3918,다사618452,0.0
3919,다사617457,0.0
3920,다사580463,0.0
3921,다사573483,0.0
3922,다사573474,0.0
3923,다사656403,0.0
3924,다사658416,0.0
3925,다사613434,0.0
3926,다사607455,0.0
3927,다사638423,0.0
3928,다사652424,0.0
3929,다사621428,0.0
3930,다사615431,0.0
3931,다사628431,0.0
3932,다사613413,0.0
3933,다사584463,0.0
3934,다사588471,0.0
3935,다사622420,0.0
3936,다사617415,0.0
3937,다사613431,0.0
3938,다사640426,0.0
3939,다사611419,0.0
3940,다사622443,0.0
3941,다사596476,0.0
3942,다사658414,0.0
3943,다사660421,0.0
3944,다사642430,0.0
3945,다사591455,0.0
3946,다사625436,0.0
3947,다사651434,0.0
3948,다사568473,0.0
3949,다사608465,0.0
3950,다사640414,0.0
3951,다사616441,0.0
3952,다사642408,0.0
3953,다사651418,0.0
3954,다사608427,0.0
3955,다사571479,0.0
3956,다사621427,0.0
3957,다사618454,0.0
3958,다사660415,0.0
3959,다사644398,0.0
3960,다사571477,0.0
3961,다사648438,0.0
3962,다사611471,0.0
3963,다사649436,0.0
3964,다사638435,0.0
3965,다사661402,0.0
3966,다사643407,0.0
3967,다사633420,0.0
3968,다사656414,0.0
3969,다사611459,0.0
3970,다사633416,0.0
3971,다사600445,0.0
3972,다사636433,0.0
3973,다사596485,0.0
3974,다사647438,0.0
3975,다사661403,0.0
3976,다사612438,0.0
3977,다사617460,0.0
3978,다사590473,0.0
3979,다사616432,0.0
3980,다사658413,0.0
3981,다사583473,0.0
3982,다사614447,0.0
3983,다사621438,0.0
3984,다사640412,0.0
3985,다사603411,0.0
3986,다사608413,0.0
3987,다사600433,0.0
3988,다사629432,0.0
3989,다사636421,0.0
3990,다사603430,0.0
3991,다사656427,0.0
3992,다사618423,0.0
3993,다사649414,0.0
3994,다사607441,0.0
3995,다사620426,0.0
3996,다사599429,0.0
3997,다사616426,0.0
3998,다사625446,0.0
3999,다사628430,0.0
4000,다사625430,0.0
4001,다사602478,0.0
4002,다사657405,0.0
4003,다사623432,0.0
4004,다사569472,0.0
4005,다사601481,0.0
4006,다사584444,0.0
4007,다사663409,0.0
4008,다사595480,0.0
4009,다사654407,0.0
4010,다사619454,0.0
4011,다사635440,0.0
4012,다사617434,0.0
4013,다사628419,0.0
4014,다사586438,0.0
4015,다사659412,0.0
4016,다사588483,0.0
4017,다사570477,0.0
4018,다사590458,0.0
4019,다사599456,0.0
4020,다사602457,0.0
4021,다사666410,0.0
4022,다사643434,0.0
4023,다사648431,0.0
4024,다사642423,0.0
4025,다사610412,0.0
4026,다사609413,0.0
4027,다사646440,0.0
4028,다사604432,0.0
4029,다사575464,0.0
4030,다사662414,0.0
4031,다사640440,0.0
4032,다사664415,0.0
4033,다사618455,0.0
4034,다사628438,0.0
4035,다사600435,0.0
4036,다사646407,0.0
4037,다사565474,0.0
4038,다사651422,0.0
4039,다사618429,0.0
4040,다사641441,0.0
4041,다사659408,0.0
4042,다사594468,0.0
4043,다사600434,0.0
4044,다사645437,0.0
4045,다사604451,0.0
4046,다사582442,0.0
4047,다사642435,0.0
4048,다사613419,0.0
4049,다사570474,0.0
4050,다사645440,0.0
4051,다사589486,0.0
4052,다사572476,0.0
4053,다사595464,0.0
4054,다사651433,0.0
4055,다사632415,0.0
4056,다사615469,0.0
4057,다사585485,0.0
4058,다사622416,0.0
4059,다사636419,0.0
4060,다사659423,0.0
4061,다사607417,0.0
4062,다사660411,0.0
4063,다사612468,0.0
4064,다사644399,0.0
4065,다사572482,0.0
4066,다사661401,0.0
4067,다사577476,0.0
4068,다사643428,0.0
4069,다사654404,0.0
4070,다사666409,0.0
4071,다사625445,0.0
4072,다사646400,0.0
4073,다사660410,0.0
4074,다사603481,0.0
4075,다사619455,0.0
4076,다사606414,0.0
4077,다사612444,0.0
4078,다사643402,0.0
4079,다사614468,0.0
4080,다사576483,0.0
4081,다사640415,0.0
4082,다사579483,0.0
4083,다사612473,0.0
4084,다사616424,0.0
4085,다사607432,0.0
4086,다사602414,0.0
4087,다사661400,0.0
4088,다사597421,0.0
4089,다사579484,0.0
4090,다사646415,0.0
4091,다사642436,0.0
4092,다사588472,0.0
4093,다사661420,0.0
4094,다사577457,0.0
4095,다사623416,0.0
4096,다사663404,0.0
4097,다사642440,0.0
4098,다사641414,0.0
4099,다사616456,0.0
4100,다사654411,0.0
4101,다사618434,0.0
