,gid,TL_cnt
1203,다사590446,5
1204,다사590447,2
1205,다사590448,10
1206,다사590449,10
1207,다사590450,2
1208,다사590451,2
1209,다사590452,5
1210,다사590453,6
1211,다사590454,5
1212,다사590455,2
1213,다사590456,5
1214,다사590457,8
1215,다사590459,4
1216,다사590461,3
1217,다사590462,6
1218,다사590463,2
1219,다사590464,3
1220,다사590465,5
1221,다사590466,3
1222,다사590469,10
1223,다사590471,5
1224,다사590472,9
1225,다사590473,4
1226,다사590474,10
1227,다사590475,11
1228,다사590476,2
1229,다사590477,3
1230,다사590479,1
1231,다사591419,3
1232,다사591420,3
1233,다사591421,2
1234,다사591422,1
1235,다사591426,1
1236,다사591427,3
1237,다사591428,3
1238,다사591429,4
1239,다사591430,4
1240,다사591431,3
1241,다사591435,1
1242,다사591436,7
1243,다사591437,1
1244,다사591438,1
1245,다사591439,3
1246,다사591440,2
1247,다사591441,5
1248,다사591442,4
1249,다사591443,2
1250,다사591445,1
1251,다사591448,8
1252,다사591449,1
1253,다사591450,3
1254,다사591451,2
1255,다사591452,4
1256,다사591453,7
1257,다사591455,4
1258,다사591456,3
1259,다사591457,3
1260,다사591458,5
1261,다사591459,1
1262,다사591460,1
1263,다사591461,3
1264,다사591462,1
1265,다사591463,1
1266,다사591464,8
1267,다사591465,10
1268,다사591466,14
1269,다사591467,1
1270,다사591468,17
1271,다사591469,6
1272,다사591470,11
1273,다사591471,2
1274,다사591472,11
1275,다사591473,9
1276,다사591474,4
1277,다사591475,10
1278,다사591476,22
1279,다사591477,35
1280,다사592411,2
1281,다사592414,5
1282,다사592416,3
1283,다사592419,2
1284,다사592421,3
1285,다사592422,4
1286,다사592423,3
1287,다사592426,7
1288,다사592428,4
1289,다사592429,4
1290,다사592430,4
1291,다사592431,9
1292,다사592436,4
1293,다사592437,2
1294,다사592438,20
1295,다사592439,8
1296,다사592440,6
1297,다사592441,4
1298,다사592442,2
1299,다사592444,1
1300,다사592447,1
1301,다사592448,1
1302,다사592449,2
1303,다사592450,8
1304,다사592451,8
1305,다사592452,1
1306,다사592453,3
1307,다사592454,5
1308,다사592456,1
1309,다사592457,4
1310,다사592458,3
1311,다사592459,2
1312,다사592460,5
1313,다사592461,1
1314,다사592462,1
1315,다사592463,1
1316,다사592464,6
1317,다사592465,12
1318,다사592466,5
1319,다사592467,2
1320,다사592468,5
1321,다사592469,9
1322,다사592470,7
1323,다사592471,2
1324,다사592472,8
1325,다사592473,14
1326,다사592474,13
1327,다사592475,3
1328,다사592476,8
1329,다사592477,6
1330,다사592479,1
1331,다사593412,1
