,gid,TL_cnt
1494,다사594412,2
1495,다사594413,1
1496,다사594414,3
1497,다사594415,4
1498,다사594416,6
1499,다사594417,2
1500,다사594422,3
1501,다사594423,8
1502,다사594424,4
1503,다사594425,5
1504,다사594426,2
1505,다사594427,2
1506,다사594428,2
1507,다사594429,2
1508,다사594430,1
1509,다사594436,6
1510,다사594437,1
1511,다사594438,3
1512,다사594439,2
1513,다사594441,7
1514,다사594442,6
1515,다사594443,4
1516,다사594446,2
1517,다사594447,1
1518,다사594448,1
1519,다사594450,8
1520,다사594451,3
1521,다사594452,5
1522,다사594453,8
1523,다사594454,1
1524,다사594455,2
1525,다사594456,2
1526,다사594457,4
1527,다사594458,1
1528,다사594459,2
1529,다사594460,1
1530,다사594461,2
1531,다사594462,3
1532,다사594463,11
1533,다사594464,12
1534,다사594465,15
1535,다사594466,6
1536,다사594467,7
1537,다사594470,7
1538,다사594471,5
1539,다사594472,2
1540,다사594473,7
1541,다사594474,6
1542,다사594475,7
1543,다사594476,10
1544,다사595393,1
1545,다사595401,1
1546,다사595406,2
1547,다사595409,1
1548,다사595410,4
1549,다사595411,5
1550,다사595412,4
1551,다사595413,4
1552,다사595416,2
1553,다사595417,6
1554,다사595418,1
1555,다사595419,4
1556,다사595423,4
1557,다사595425,4
1558,다사595426,2
1559,다사595427,5
1560,다사595429,2
1561,다사595430,3
1562,다사595436,3
1563,다사595437,2
1564,다사595438,1
1565,다사595439,5
1566,다사595442,3
1567,다사595443,4
1568,다사595446,6
1569,다사595447,5
1570,다사595448,2
1571,다사595450,10
1572,다사595451,11
1573,다사595452,4
1574,다사595453,1
1575,다사595454,1
1576,다사595455,1
1577,다사595456,6
1578,다사595457,2
1579,다사595458,3
1580,다사595459,1
1581,다사595460,3
1582,다사595461,5
1583,다사595462,2
1584,다사595463,5
1585,다사595465,1
1586,다사595466,3
1587,다사595467,7
1588,다사595470,1
1589,다사595471,6
1590,다사595472,2
1591,다사595473,2
1592,다사595474,4
1593,다사595475,1
1594,다사595476,2
1595,다사595477,19
1596,다사596405,23
1597,다사596410,5
1598,다사596411,3
1599,다사596412,6
1600,다사596413,3
1601,다사596416,1
1602,다사596417,5
1603,다사596418,3
1604,다사596419,3
1605,다사596420,4
1606,다사596421,2
1607,다사596425,2
1608,다사596426,15
1609,다사596427,7
1610,다사596428,3
1611,다사596429,5
1612,다사596430,2
1613,다사596431,1
1614,다사596438,5
1615,다사596439,2
1616,다사596440,2
1617,다사596441,1
1618,다사596442,3
1619,다사596443,3
1620,다사596444,1
1621,다사596445,2
1622,다사596446,1
1623,다사596447,1
1624,다사596448,3
1625,다사596449,7
1626,다사596450,4
1627,다사596451,9
1628,다사596452,2
1629,다사596454,1
1630,다사596455,3
1631,다사596456,6
1632,다사596457,3
1633,다사596458,3
1634,다사596459,9
1635,다사596460,4
1636,다사596462,4
1637,다사596463,1
1638,다사596469,1
1639,다사596470,4
1640,다사596471,7
1641,다사596472,3
1642,다사596473,15
1643,다사596474,2
1644,다사596475,6
1645,다사596476,9
1646,다사597408,1
1647,다사597410,1
1648,다사597413,1
1649,다사597414,3
1650,다사597415,1
1651,다사597416,2
1652,다사597417,2
1653,다사597418,2
1654,다사597419,3
1655,다사597420,7
1656,다사597421,3
1657,다사597422,9
1658,다사597423,1
1659,다사597426,11
1660,다사597427,4
1661,다사597428,5
1662,다사597429,3
1663,다사597430,1
1664,다사597431,6
1665,다사597432,1
1666,다사597439,3
1667,다사597440,2
1668,다사597441,1
1669,다사597442,6
1670,다사597443,3
1671,다사597445,1
1672,다사597448,1
1673,다사597449,4
1674,다사597450,23
1675,다사597451,4
1676,다사597452,2
1677,다사597453,4
1678,다사597455,3
1679,다사597456,1
1680,다사597457,5
1681,다사597458,5
1682,다사597459,1
1683,다사597460,1
1684,다사597466,4
1685,다사597467,1
1686,다사597468,1
1687,다사597469,2
1688,다사597470,8
1689,다사597471,8
1690,다사597472,5
1691,다사597473,5
1692,다사597474,3
1693,다사597475,6
1694,다사597476,5
1695,다사598404,4
1696,다사598409,1
1697,다사598410,1
1698,다사598411,1
1699,다사598412,1
1700,다사598414,5
1701,다사598415,2
1702,다사598416,1
1703,다사598417,2
1704,다사598419,8
1705,다사598420,3
1706,다사598421,1
1707,다사598422,3
1708,다사598424,1
1709,다사598426,5
1710,다사598427,5
1711,다사598428,8
1712,다사598429,10
1713,다사598430,1
1714,다사598438,9
1715,다사598441,4
1716,다사598448,1
1717,다사598449,1
1718,다사598450,16
1719,다사598451,7
1720,다사598452,4
1721,다사598454,4
1722,다사598457,2
1723,다사598458,1
1724,다사598459,1
1725,다사598460,2
1726,다사598466,5
1727,다사598467,2
1728,다사598469,2
1729,다사598470,4
1730,다사598471,4
1731,다사598472,5
1732,다사598473,4
1733,다사598474,4
1734,다사598475,6
1735,다사598476,11
1736,다사598477,1
1737,다사599395,5
1738,다사599399,2
1739,다사599400,14
1740,다사599401,2
1741,다사599404,1
1742,다사599411,1
1743,다사599414,1
1744,다사599415,2
1745,다사599416,9
1746,다사599417,3
1747,다사599418,3
1748,다사599419,3
1749,다사599420,3
1750,다사599421,2
1751,다사599422,7
1752,다사599424,1
1753,다사599427,3
1754,다사599428,1
1755,다사599431,7
1756,다사599441,3
1757,다사599442,3
1758,다사599443,1
1759,다사599444,1
1760,다사599448,1
1761,다사599449,11
1762,다사599450,17
1763,다사599451,17
1764,다사599452,20
1765,다사599453,7
1766,다사599454,2
1767,다사599457,1
1768,다사599458,1
1769,다사599459,5
1770,다사599464,2
1771,다사599465,4
1772,다사599466,4
1773,다사599468,1
1774,다사599469,6
1775,다사599470,4
1776,다사599471,19
1777,다사599472,14
1778,다사599473,8
1779,다사599474,26
1780,다사599475,9
1781,다사599476,5
1782,다사600394,2
1783,다사600413,1
1784,다사600414,2
1785,다사600415,1
1786,다사600417,10
1787,다사600418,3
1788,다사600419,1
1789,다사600420,2
1790,다사600421,4
1791,다사600422,9
1792,다사600423,5
1793,다사600424,2
1794,다사600426,1
1795,다사600432,1
1796,다사600443,1
1797,다사600444,4
1798,다사600445,11
1799,다사600449,2
1800,다사600450,6
1801,다사600451,9
1802,다사600452,13
1803,다사600453,3
1804,다사600458,2
1805,다사600459,3
1806,다사600461,2
1807,다사600462,2
1808,다사600463,2
1809,다사600467,3
1810,다사600469,2
1811,다사600470,10
1812,다사600471,11
1813,다사600472,6
1814,다사600473,6
1815,다사600474,2
1816,다사600475,2
1817,다사601401,3
1818,다사601402,3
1819,다사601413,3
1820,다사601415,3
1821,다사601416,4
1822,다사601417,5
1823,다사601418,2
1824,다사601420,4
1825,다사601421,1
1826,다사601422,1
1827,다사601423,7
1828,다사601424,1
1829,다사601432,2
1830,다사601433,11
1831,다사601439,10
1832,다사601448,1
1833,다사601449,1
1834,다사601450,6
1835,다사601451,3
1836,다사601452,4
1837,다사601459,4
1838,다사601460,1
1839,다사601461,2
1840,다사601462,3
1841,다사601463,2
1842,다사601464,2
1843,다사601465,1
1844,다사601467,5
1845,다사601468,5
1846,다사601469,10
1847,다사601470,4
1848,다사601471,3
1849,다사601472,7
1850,다사601473,2
1851,다사601474,4
1852,다사601475,1
1853,다사601476,2
1854,다사601477,1
1855,다사602394,1
1856,다사602395,1
1857,다사602403,1
1858,다사602414,1
1859,다사602415,2
1860,다사602416,5
1861,다사602417,3
1862,다사602418,6
1863,다사602419,4
1864,다사602420,3
1865,다사602421,3
1866,다사602422,6
1867,다사602423,1
1868,다사602433,38
1869,다사602437,1
1870,다사602441,1
1871,다사602442,1
1872,다사602443,1
1873,다사602444,1
1874,다사602446,2
1875,다사602447,1
1876,다사602448,6
1877,다사602449,11
1878,다사602450,5
1879,다사602451,26
1880,다사602452,2
1881,다사602453,2
1882,다사602459,1
1883,다사602460,1
1884,다사602462,2
1885,다사602463,1
1886,다사602464,5
1887,다사602468,5
1888,다사602469,2
1889,다사602471,2
1890,다사602473,6
1891,다사602474,6
1892,다사602475,7
1893,다사602476,1
1894,다사602477,1
1895,다사603394,1
1896,다사603395,1
1897,다사603404,4
1898,다사603415,3
1899,다사603417,1
1900,다사603428,2
1901,다사603431,47
1902,다사603432,16
1903,다사603433,12
1904,다사603434,6
1905,다사603443,7
1906,다사603444,2
1907,다사603445,6
1908,다사603446,6
1909,다사603448,6
1910,다사603449,10
1911,다사603450,24
1912,다사603451,7
1913,다사603452,6
1914,다사603453,1
1915,다사603457,2
1916,다사603458,3
1917,다사603459,2
1918,다사603460,5
1919,다사603462,1
1920,다사603465,3
1921,다사603466,2
1922,다사603467,3
1923,다사603468,2
1924,다사603472,7
1925,다사603473,2
1926,다사603474,12
1927,다사603475,10
1928,다사603476,3
1929,다사603477,1
1930,다사604396,1
1931,다사604404,1
1932,다사604416,1
1933,다사604417,1
1934,다사604423,1
1935,다사604424,4
1936,다사604431,8
1937,다사604433,3
1938,다사604434,4
1939,다사604440,1
1940,다사604441,23
1941,다사604442,1
1942,다사604443,8
1943,다사604444,6
1944,다사604445,4
1945,다사604446,3
1946,다사604447,8
1947,다사604448,11
1948,다사604449,8
1949,다사604450,15
1950,다사604451,11
1951,다사604452,3
1952,다사604453,7
1953,다사604456,2
1954,다사604457,1
1955,다사604459,2
1956,다사604460,5
1957,다사604462,1
1958,다사604463,1
1959,다사604464,1
1960,다사604465,2
1961,다사604467,4
1962,다사604470,1
1963,다사604471,3
1964,다사604472,2
1965,다사604474,5
1966,다사604475,2
1967,다사604476,1
1968,다사605395,3
1969,다사605405,1
1970,다사605427,1
1971,다사605432,12
1972,다사605433,6
1973,다사605434,9
1974,다사605441,3
1975,다사605442,217
1976,다사605443,2
1977,다사605444,3
1978,다사605445,1
1979,다사605447,7
1980,다사605448,10
1981,다사605449,3
1982,다사605450,5
1983,다사605451,7
1984,다사605452,4
1985,다사605453,7
1986,다사605454,2
1987,다사605455,3
1988,다사605456,1
1989,다사605457,10
1990,다사605458,4
1991,다사605460,1
1992,다사605461,1
1993,다사605462,1
1994,다사605470,1
1995,다사605473,7
1996,다사605474,1
1997,다사605475,1
1998,다사605476,4
1999,다사606383,1
2000,다사606388,3
2001,다사606389,2
2002,다사606395,1
2003,다사606405,2
2004,다사606422,1
2005,다사606427,2
2006,다사606429,6
2007,다사606433,1
2008,다사606436,2
2009,다사606441,1
2010,다사606442,1
2011,다사606443,13
2012,다사606444,1
2013,다사606447,9
2014,다사606448,7
2015,다사606449,4
2016,다사606450,3
2017,다사606451,8
2018,다사606452,7
2019,다사606453,3
2020,다사606454,1
2021,다사606456,2
2022,다사606458,3
2023,다사606459,1
2024,다사606460,1
2025,다사606469,1
2026,다사606470,2
2027,다사606471,2
2028,다사606472,5
2029,다사606474,1
2030,다사607383,8
2031,다사607384,9
2032,다사607387,2
2033,다사607388,2
2034,다사607390,1
2035,다사607394,1
2036,다사607396,2
2037,다사607399,2
2038,다사607400,1
2039,다사607420,1
2040,다사607429,4
2041,다사607435,16
2042,다사607436,4
2043,다사607443,3
2044,다사607444,1
2045,다사607447,3
2046,다사607448,10
2047,다사607449,4
2048,다사607450,5
2049,다사607451,2
2050,다사607452,7
2051,다사607453,4
2052,다사607454,4
2053,다사607455,2
2054,다사607456,2
2055,다사607458,1
2056,다사607460,3
2057,다사607467,1
2058,다사607468,8
2059,다사607469,1
2060,다사607470,6
2061,다사607472,11
2062,다사607473,3
2063,다사607474,2
2064,다사608384,2
2065,다사608385,4
2066,다사608386,1
2067,다사608387,1
2068,다사608391,2
2069,다사608398,1
2070,다사608429,1
2071,다사608437,3
2072,다사608438,1
2073,다사608443,1
2074,다사608444,1
2075,다사608446,1
2076,다사608447,7
2077,다사608448,7
2078,다사608449,9
2079,다사608451,2
2080,다사608453,1
2081,다사608454,7
2082,다사608455,7
2083,다사608456,3
2084,다사608457,3
2085,다사608458,3
2086,다사608460,9
2087,다사608467,1
2088,다사608469,5
2089,다사608470,8
2090,다사608471,4
2091,다사609381,1
2092,다사609384,2
2093,다사609385,1
2094,다사609397,1
2095,다사609398,1
2096,다사609428,7
2097,다사609436,2
2098,다사609438,3
2099,다사609439,1
2100,다사609443,4
2101,다사609444,1
2102,다사609446,1
2103,다사609447,4
2104,다사609448,3
2105,다사609449,4
2106,다사609451,2
2107,다사609452,3
2108,다사609453,1
2109,다사609454,4
2110,다사609455,4
2111,다사609456,2
2112,다사609457,2
2113,다사609458,2
2114,다사609461,2
2115,다사609462,1
2116,다사609463,1
2117,다사609467,2
2118,다사609468,3
2119,다사609469,4
2120,다사609471,34
2121,다사610394,1
2122,다사610395,1
2123,다사610396,2
2124,다사610398,4
2125,다사610423,1
2126,다사610427,4
2127,다사610428,1
2128,다사610438,38
2129,다사610441,1
2130,다사610442,4
2131,다사610443,3
2132,다사610444,10
2133,다사610446,3
2134,다사610447,2
2135,다사610448,4
2136,다사610449,3
2137,다사610450,3
2138,다사610451,1
2139,다사610452,3
2140,다사610453,4
2141,다사610454,1
2142,다사610455,170
2143,다사610456,5
2144,다사610459,116
2145,다사610460,1
2146,다사610462,3
2147,다사610463,1
2148,다사610464,2
2149,다사610466,3
2150,다사610470,1
2151,다사610471,4
2152,다사611397,2
2153,다사611427,9
2154,다사611439,6
2155,다사611441,1
2156,다사611442,3
2157,다사611443,4
2158,다사611444,10
2159,다사611445,3
2160,다사611446,1
2161,다사611447,1
2162,다사611450,1
2163,다사611451,2
2164,다사611456,22
2165,다사611462,11
2166,다사611463,1
2167,다사611464,1
2168,다사611468,1
2169,다사612426,8
2170,다사612427,3
2171,다사612428,1
2172,다사612432,1
2173,다사612438,2
2174,다사612439,2
2175,다사612442,5
2176,다사612443,1
2177,다사612444,4
2178,다사612445,2
2179,다사612447,1
2180,다사612448,2
2181,다사612450,2
2182,다사612454,4
2183,다사612455,1
2184,다사612457,17
2185,다사612462,1
2186,다사612463,1
2187,다사613394,2
2188,다사613395,2
2189,다사613397,1
2190,다사613423,2
2191,다사613427,2
2192,다사613429,1
2193,다사613437,1
2194,다사613438,14
2195,다사613439,6
2196,다사613440,4
2197,다사613441,1
2198,다사613442,1
2199,다사613444,1
2200,다사613445,9
2201,다사613446,2
2202,다사613447,2
2203,다사613449,1
2204,다사613450,1
2205,다사613453,3
2206,다사613454,2
2207,다사613455,5
2208,다사613457,2
2209,다사613460,1
2210,다사613465,2
2211,다사614395,1
2212,다사614397,1
2213,다사614424,3
2214,다사614429,1
2215,다사614439,2
2216,다사614444,1
2217,다사614445,4
2218,다사614446,3
2219,다사614447,2
2220,다사614451,4
2221,다사614452,1
2222,다사614453,2
2223,다사614455,1
2224,다사614456,3
2225,다사614457,1
2226,다사614461,1
2227,다사614462,3
2228,다사614463,1
2229,다사615395,1
2230,다사615397,3
2231,다사615432,1
2232,다사615447,3
2233,다사615450,3
2234,다사615453,5
2235,다사615454,2
2236,다사615455,1
2237,다사615456,2
2238,다사615457,2
2239,다사615460,3
2240,다사615461,2
2241,다사615462,2
2242,다사615463,1
2243,다사615465,1
2244,다사616392,2
2245,다사616395,1
2246,다사616396,1
2247,다사616433,2
2248,다사616443,1
2249,다사616445,70
2250,다사616446,3
2251,다사616448,2
2252,다사616450,4
2253,다사616451,1
2254,다사616454,2
2255,다사616455,3
2256,다사616456,1
2257,다사616457,5
2258,다사616458,1
2259,다사616459,4
2260,다사616463,1
2261,다사617396,2
2262,다사617433,36
2263,다사617434,3
2264,다사617436,1
2265,다사617445,1
2266,다사617446,1
2267,다사617447,2
2268,다사617448,2
2269,다사617449,7
2270,다사617453,1
2271,다사617454,2
2272,다사617455,2
2273,다사618428,1
2274,다사618430,1
2275,다사618432,6
2276,다사618433,12
2277,다사618434,17
2278,다사618441,10
2279,다사618443,2
2280,다사618444,4
2281,다사618447,4
2282,다사619374,1
2283,다사619444,1
2284,다사620399,1
2285,다사620400,1
2286,다사620434,6
2287,다사620442,1
2288,다사621402,1
2289,다사621434,1
2290,다사621441,4
2291,다사621442,1
2292,다사621444,3
2293,다사623432,1
2294,다사623434,4
2295,다사623437,6
2296,다사624394,1
2297,다사624433,1
2298,다사624437,7
2299,다사625393,1
2300,다사625395,1
2301,다사625426,4
2302,다사625443,2
2303,다사626436,1
2304,다사626439,3
2305,다사626441,2
2306,다사626442,1
2307,다사626444,1
2308,다사627400,1
2309,다사627426,1
2310,다사627438,3
2311,다사627439,5
2312,다사628396,1
2313,다사628427,4
2314,다사628434,1
2315,다사628436,5
2316,다사628439,18
2317,다사629429,5
2318,다사629435,8
2319,다사629436,4
2320,다사630403,12
2321,다사630404,1
2322,다사630406,3
2323,다사630434,1
2324,다사630436,9
2325,다사631403,4
2326,다사631404,9
2327,다사631425,4
2328,다사631427,12
2329,다사631429,1
2330,다사631430,3
2331,다사631434,1
2332,다사631435,3
2333,다사631436,2
2334,다사631437,2
2335,다사631439,1
2336,다사631440,3
2337,다사632405,4
2338,다사632406,3
2339,다사632428,6
2340,다사632430,9
2341,다사632435,1
2342,다사632437,9
2343,다사632438,4
2344,다사632439,1
2345,다사632440,1
2346,다사633395,1
2347,다사633403,1
2348,다사633406,2
2349,다사633407,4
2350,다사633410,1
2351,다사633427,6
2352,다사633435,2
2353,다사633437,3
2354,다사633438,1
2355,다사633441,1
2356,다사634406,2
2357,다사634407,4
2358,다사634429,8
2359,다사634437,4
2360,다사634438,6
2361,다사635400,1
2362,다사635401,1
2363,다사635406,1
2364,다사635407,1
2365,다사635414,1
2366,다사635436,2
2367,다사635437,1
2368,다사636399,1
2369,다사636401,2
2370,다사636406,3
2371,다사636436,7
2372,다사637413,1
2373,다사637429,8
2374,다사637435,11
2375,다사637438,1
2376,다사638412,3
2377,다사638415,1
2378,다사638437,1
2379,다사638438,15
2380,다사639417,1
2381,다사639424,2
2382,다사640409,3
2383,다사640439,1
2384,다사641414,1
2385,다사641425,1
2386,다사641426,2
2387,다사642415,3
2388,다사642426,1
2389,다사642429,1
2390,다사642438,1
2391,다사643410,1
2392,다사643416,1
2393,다사643430,3
2394,다사644409,2
2395,다사644410,1
2396,다사644429,2
2397,다사644432,5
2398,다사645408,1
2399,다사645409,1
2400,다사645416,1
2401,다사645430,1
2402,다사645433,2
2403,다사646408,4
2404,다사646409,2
2405,다사646410,2
2406,다사646411,1
2407,다사646415,1
2408,다사646417,2
2409,다사646419,1
2410,다사646425,1
2411,다사646436,1
2412,다사646437,9
2413,다사647402,3
2414,다사647403,1
2415,다사647404,3
2416,다사647405,2
2417,다사647408,7
2418,다사647409,3
2419,다사647410,1
2420,다사647417,1
2421,다사647434,8
2422,다사648406,1
2423,다사648409,2
2424,다사648415,3
2425,다사648417,2
2426,다사648432,59
2427,다사648433,3
2428,다사649405,1
2429,다사649406,1
2430,다사649415,1
2431,다사649416,6
2432,다사649417,3
2433,다사649418,6
2434,다사649425,1
2435,다사649431,63
2436,다사649432,4
2437,다사649433,10
2438,다사649435,2
2439,다사650405,2
2440,다사650413,1
2441,다사650417,2
2442,다사650418,4
2443,다사650429,1
2444,다사650433,4
2445,다사650434,1
2446,다사651405,1
2447,다사651413,3
2448,다사651414,2
2449,다사651416,4
2450,다사651417,2
2451,다사651419,1
2452,다사651432,2
2453,다사651433,1
2454,다사652404,2
2455,다사652405,4
2456,다사652406,10
2457,다사652414,1
2458,다사652417,2
2459,다사653414,1
2460,다사653415,1
2461,다사653418,1
2462,다사654407,1
2463,다사654408,1
2464,다사654409,2
2465,다사655406,8
2466,다사655414,1
2467,다사656419,3
2468,다사657420,1
2469,다사662413,11
2470,다사663408,1
2471,다사663411,24
